Employee Count,Employee ID,Department,Job Role,Gender,Age,Marital Status,Education,Education Field,Business Travel,Distance From Home (kms),Job Involvement,Job Level,Job Satisfaction,Monthly Income (USD),Salary Hike (%),Stock Option Level,Over Time,No. of Companies Worked,Total Working Years,Years At Company,Years In Current Role,Years Since Last Promotion,Years With Curr Manager,Environment Satisfaction,Training Times Last Year,Work Life Balance,Relationship Satisfaction,Attrition (Yes/No)
1,1604,Research & Development,Laboratory Technician,Male,28,Married,Bachelor,Medical,Travel_Rarely,24,High,1,Medium,2408,17,3,Yes,1,1,1,1,0,0,High,3,Bad,High,Yes
1,1605,Research & Development,Research Scientist,Female,22,Married,College,Other,Non-Travel,26,Medium,1,High,2814,14,0,Yes,1,4,4,2,1,3,Medium,2,Good,Medium,No
1,1606,Research & Development,Healthcare Representative,Male,50,Married,Doctor,Medical,Travel_Frequently,20,High,4,High,11245,15,1,Yes,2,32,30,8,12,13,Medium,3,Better,High,No
1,1607,Research & Development,Research Scientist,Female,32,Married,Master,Other,Travel_Rarely,5,Very High,1,Very High,3312,17,2,No,3,6,3,2,0,2,Medium,3,Better,Very High,No
1,1608,Research & Development,Research Director,Female,44,Divorced,Bachelor,Medical,Travel_Rarely,7,High,5,Very High,19049,14,1,Yes,0,23,22,7,1,10,Medium,4,Good,Very High,No
1,1609,Research & Development,Research Scientist,Male,30,Married,Bachelor,Medical,Travel_Rarely,7,Medium,1,Medium,2141,12,1,No,1,6,6,4,1,1,Medium,3,Good,Medium,No
1,1611,Research & Development,Laboratory Technician,Female,45,Single,Doctor,Medical,Travel_Rarely,5,Low,2,Low,5769,14,0,Yes,1,10,10,7,1,4,High,3,Better,Low,No
1,1612,Sales,Sales Executive,Male,45,Married,Bachelor,Marketing,Non-Travel,26,Medium,2,Low,4385,15,1,No,1,10,10,7,4,5,Low,2,Better,Low,No
1,1613,Sales,Sales Executive,Male,31,Single,Master,Other,Travel_Frequently,2,High,2,Low,5332,13,0,No,7,10,5,2,0,3,Very High,3,Better,Very High,No
1,1614,Research & Development,Manufacturing Director,Female,36,Married,Master,Life Sciences,Travel_Rarely,12,High,2,High,4663,12,2,Yes,9,7,3,2,1,1,High,2,Better,Medium,No
1,1615,Research & Development,Manufacturing Director,Male,34,Divorced,Master,Life Sciences,Travel_Frequently,10,Very High,2,Very High,4724,13,1,No,1,9,9,7,7,2,High,3,Better,Low,No
1,1617,Research & Development,Laboratory Technician,Female,49,Married,Master,Life Sciences,Travel_Rarely,25,High,1,Low,3211,14,1,No,1,10,9,6,1,4,High,3,Good,Very High,No
1,1618,Research & Development,Manufacturing Director,Male,39,Married,Doctor,Medical,Travel_Rarely,10,High,2,Low,5377,13,3,No,2,10,7,7,7,7,Medium,3,Better,Very High,No
1,1619,Research & Development,Laboratory Technician,Male,27,Divorced,Bachelor,Other,Travel_Rarely,19,Medium,1,Low,4066,11,2,No,1,7,7,7,0,7,Very High,3,Better,Low,No
1,1621,Research & Development,Research Scientist,Male,35,Married,Doctor,Life Sciences,Travel_Rarely,18,Very High,2,Low,5208,11,0,No,1,16,16,15,1,10,Medium,2,Better,Very High,No
1,1622,Research & Development,Manufacturing Director,Female,28,Divorced,Bachelor,Medical,Travel_Rarely,27,Low,2,Low,4877,21,1,No,0,6,5,3,0,0,Medium,5,Good,Medium,No
1,1623,Research & Development,Research Scientist,Male,21,Single,Below College,Medical,Travel_Rarely,5,High,1,Very High,3117,18,0,No,1,3,2,2,2,2,High,2,Better,High,No
1,1624,Sales,Sales Representative,Female,18,Single,College,Medical,Travel_Frequently,3,High,1,Very High,1569,12,0,Yes,1,0,0,0,0,0,Medium,2,Bad,Low,Yes
1,1625,Human Resources,Manager,Female,47,Married,Master,Life Sciences,Travel_Rarely,26,High,5,High,19658,11,1,No,3,27,5,2,1,0,Very High,2,Better,High,No
1,1627,Research & Development,Laboratory Technician,Male,39,Divorced,College,Medical,Travel_Rarely,3,Medium,2,High,3069,15,1,No,0,11,10,8,0,7,High,3,Better,Very High,No
1,1628,Research & Development,Manufacturing Director,Female,40,Married,Bachelor,Life Sciences,Travel_Rarely,15,Medium,3,High,10435,13,2,No,1,18,18,15,14,12,Low,2,Better,Very High,No
1,1630,Research & Development,Healthcare Representative,Female,35,Married,Master,Life Sciences,Non-Travel,8,High,2,High,4148,12,1,No,1,15,14,11,2,9,High,5,Better,Very High,No
1,1631,Research & Development,Manufacturing Director,Male,37,Married,Bachelor,Life Sciences,Travel_Rarely,19,High,2,High,5768,17,3,No,3,9,4,3,0,2,High,2,Good,Low,No
1,1633,Research & Development,Manufacturing Director,Female,39,Single,Bachelor,Medical,Travel_Frequently,4,High,2,High,5042,13,0,No,0,10,9,2,3,8,Low,2,Bad,Very High,No
1,1635,Research & Development,Manufacturing Director,Female,45,Divorced,College,Other,Travel_Rarely,2,Medium,2,Very High,5770,19,2,No,1,10,10,7,3,9,Very High,3,Better,Low,No
1,1638,Research & Development,Manufacturing Director,Female,38,Married,College,Medical,Travel_Rarely,2,Medium,3,High,7756,19,1,Yes,3,10,5,4,0,2,Very High,6,Best,Very High,No
1,1639,Sales,Sales Executive,Male,35,Married,Bachelor,Medical,Travel_Rarely,10,Medium,3,Low,10306,17,0,No,9,15,13,12,6,0,Very High,3,Better,High,Yes
1,1640,Research & Development,Research Scientist,Female,37,Married,Bachelor,Medical,Travel_Rarely,10,High,1,Medium,3936,11,1,No,1,8,8,4,7,7,Medium,2,Bad,Low,No
1,1641,Research & Development,Manufacturing Director,Female,40,Single,Bachelor,Life Sciences,Travel_Rarely,16,High,3,Very High,7945,15,0,Yes,6,18,4,2,3,3,High,2,Good,Very High,No
1,1642,Human Resources,Human Resources,Male,44,Married,Doctor,Human Resources,Travel_Frequently,1,High,2,Very High,5743,11,0,Yes,4,14,10,7,0,2,Low,3,Better,High,No
1,1644,Research & Development,Manager,Male,48,Married,Doctor,Medical,Travel_Frequently,4,Medium,4,Very High,15202,25,1,No,2,23,2,2,2,2,High,3,Better,Medium,No
1,1645,Sales,Sales Executive,Male,35,Divorced,College,Medical,Travel_Rarely,15,Low,2,Very High,5440,14,2,Yes,6,7,2,2,2,2,Low,2,Good,Low,Yes
1,1646,Research & Development,Research Scientist,Female,24,Single,Below College,Technical Degree,Travel_Frequently,2,High,1,Very High,3760,13,0,Yes,1,6,6,3,1,3,Low,2,Better,High,No
1,1647,Research & Development,Research Scientist,Female,27,Married,Bachelor,Medical,Travel_Rarely,8,Very High,1,High,3517,17,0,No,7,5,3,2,0,2,Medium,0,Better,Low,No
1,1648,Research & Development,Research Scientist,Male,27,Single,Bachelor,Medical,Travel_Frequently,2,High,1,Very High,2580,13,0,No,2,6,4,2,1,2,Very High,0,Good,High,No
1,1649,Research & Development,Laboratory Technician,Male,40,Single,Bachelor,Life Sciences,Travel_Rarely,7,High,1,Low,2166,14,0,Yes,3,10,4,2,0,3,Low,3,Bad,Medium,Yes
1,1650,Sales,Sales Executive,Male,29,Single,Bachelor,Medical,Travel_Rarely,10,Medium,2,High,5869,11,0,No,9,8,5,2,1,4,High,2,Better,High,No
1,1651,Research & Development,Healthcare Representative,Female,36,Married,Master,Life Sciences,Travel_Rarely,5,High,3,Low,8008,12,2,No,4,9,3,2,0,2,Medium,6,Better,High,No
1,1653,Research & Development,Manufacturing Director,Male,25,Divorced,Below College,Life Sciences,Travel_Frequently,2,Very High,2,High,5206,17,2,No,1,7,7,7,0,7,Very High,6,Better,High,No
1,1654,Research & Development,Manufacturing Director,Male,39,Married,Bachelor,Medical,Travel_Rarely,12,High,2,Medium,5295,21,0,No,4,7,5,4,1,0,Very High,3,Better,High,No
1,1655,Research & Development,Research Director,Female,49,Married,Master,Other,Travel_Rarely,22,High,4,Medium,16413,16,2,No,3,27,4,2,1,2,Low,2,Better,Medium,No
1,1656,Research & Development,Research Director,Female,50,Divorced,Doctor,Life Sciences,Travel_Rarely,17,Medium,3,Low,13269,15,3,No,5,19,14,11,1,11,Very High,3,Better,High,No
1,1657,Sales,Sales Representative,Female,20,Single,Bachelor,Medical,Travel_Rarely,2,High,1,High,2783,19,0,No,1,2,2,2,2,2,High,3,Better,Low,No
1,1658,Research & Development,Research Scientist,Female,34,Divorced,Bachelor,Life Sciences,Travel_Rarely,3,High,2,Medium,5433,12,1,No,1,11,11,8,7,9,Very High,2,Better,High,No
1,1659,Research & Development,Laboratory Technician,Male,36,Single,Bachelor,Life Sciences,Travel_Rarely,7,High,1,Medium,2013,11,0,No,2,15,4,3,1,3,Low,4,Better,High,No
1,1661,Research & Development,Healthcare Representative,Female,49,Married,Below College,Life Sciences,Travel_Rarely,6,Medium,4,High,13966,19,1,Yes,2,30,15,11,2,12,High,3,Better,Medium,No
1,1662,Research & Development,Manufacturing Director,Female,36,Married,Master,Medical,Non-Travel,1,Medium,2,High,4374,15,0,No,0,4,3,2,1,2,Very High,6,Better,High,No
1,1664,Research & Development,Healthcare Representative,Male,36,Divorced,College,Life Sciences,Travel_Rarely,3,Very High,2,Low,6842,20,1,No,6,13,5,4,0,4,Very High,3,Better,Low,No
1,1665,Research & Development,Manager,Female,54,Married,Doctor,Medical,Travel_Rarely,22,High,4,High,17426,25,1,No,3,36,10,8,4,7,Medium,6,Better,High,No
1,1666,Research & Development,Research Director,Male,43,Married,College,Life Sciences,Travel_Rarely,15,Medium,4,High,17603,24,1,No,1,14,14,10,6,11,High,3,Better,Low,No
1,1667,Sales,Sales Executive,Male,35,Single,Master,Other,Travel_Frequently,12,High,2,Very High,4581,24,0,Yes,3,13,11,9,6,7,Very High,2,Bad,Low,Yes
1,1668,Research & Development,Research Scientist,Male,38,Married,Bachelor,Life Sciences,Travel_Frequently,1,High,2,Very High,4735,15,2,No,7,19,13,11,2,9,Very High,4,Best,Very High,No
1,1669,Sales,Sales Executive,Male,29,Divorced,Bachelor,Medical,Travel_Rarely,5,Medium,2,Medium,4187,13,1,Yes,1,10,10,0,0,9,Low,3,Good,Medium,No
1,1670,Sales,Sales Executive,Male,33,Divorced,Master,Medical,Travel_Rarely,2,High,2,Very High,5505,14,2,No,1,6,6,2,0,4,Very High,5,Better,High,No
1,1671,Research & Development,Research Scientist,Male,32,Divorced,Bachelor,Medical,Travel_Rarely,2,High,2,Medium,5470,13,2,No,0,10,9,5,1,6,Very High,4,Good,High,No
1,1673,Sales,Sales Executive,Female,31,Married,Master,Life Sciences,Travel_Rarely,5,High,2,Very High,5476,11,2,No,1,10,10,0,0,2,Low,2,Better,Low,No
1,1674,Research & Development,Laboratory Technician,Female,49,Divorced,Bachelor,Medical,Travel_Rarely,16,High,1,Low,2587,16,1,Yes,4,17,2,2,2,2,Very High,2,Good,Medium,No
1,1675,Research & Development,Laboratory Technician,Female,38,Single,Bachelor,Medical,Travel_Frequently,2,Medium,1,Medium,2440,22,0,No,1,4,4,3,3,3,Very High,3,Better,Medium,No
1,1676,Sales,Manager,Female,47,Divorced,Master,Life Sciences,Travel_Rarely,2,Very High,4,Medium,15972,14,3,No,6,29,3,2,1,2,Medium,2,Better,High,No
1,1677,Research & Development,Manager,Male,49,Single,Bachelor,Life Sciences,Travel_Rarely,1,High,4,High,15379,14,0,No,4,23,8,7,0,0,High,2,Better,Low,No
1,1678,Sales,Sales Executive,Male,41,Single,College,Life Sciences,Travel_Rarely,23,High,3,High,7082,16,0,Yes,3,21,2,0,0,2,Very High,2,Better,Very High,No
1,1680,Sales,Sales Representative,Male,20,Single,Below College,Life Sciences,Travel_Rarely,9,High,1,Low,2728,11,0,No,1,2,2,2,0,2,Very High,3,Better,Low,No
1,1681,Sales,Sales Executive,Female,33,Divorced,Bachelor,Life Sciences,Non-Travel,16,High,2,Very High,5368,25,1,Yes,1,7,6,5,1,2,High,2,Better,High,No
1,1682,Research & Development,Healthcare Representative,Male,36,Married,Master,Life Sciences,Travel_Rarely,26,High,2,High,5347,14,2,No,6,10,3,2,0,2,Low,2,Good,Medium,No
1,1683,Human Resources,Human Resources,Female,44,Divorced,Bachelor,Life Sciences,Travel_Rarely,1,High,1,Very High,3195,18,3,Yes,4,8,2,2,2,2,High,2,Better,Low,No
1,1684,Research & Development,Laboratory Technician,Male,23,Single,Below College,Medical,Travel_Rarely,8,Medium,1,High,3989,11,0,Yes,1,5,5,4,1,2,Very High,2,Better,Low,Yes
1,1687,Research & Development,Laboratory Technician,Female,38,Married,College,Medical,Travel_Rarely,4,High,1,High,3306,19,1,No,7,7,0,0,0,0,Very High,5,Good,Very High,No
1,1689,Research & Development,Healthcare Representative,Male,53,Married,Master,Medical,Travel_Rarely,24,Very High,3,Very High,7005,15,0,No,3,11,4,3,1,2,Medium,2,Better,High,No
1,1691,Sales,Sales Representative,Female,48,Married,College,Medical,Travel_Frequently,7,High,1,High,2655,11,2,Yes,2,19,9,7,7,7,Very High,3,Bad,Medium,Yes
1,1692,Research & Development,Laboratory Technician,Male,32,Single,Master,Life Sciences,Travel_Rarely,2,High,1,Medium,1393,12,0,No,1,1,1,0,0,0,Very High,2,Better,Low,Yes
1,1693,Research & Development,Laboratory Technician,Male,26,Single,Bachelor,Medical,Non-Travel,7,High,1,Very High,2570,20,0,No,1,7,7,7,5,7,Very High,5,Better,High,No
1,1694,Research & Development,Research Scientist,Male,55,Divorced,Bachelor,Technical Degree,Travel_Rarely,22,Medium,1,Medium,3537,12,1,No,5,8,4,2,1,2,Low,1,Better,Very High,No
1,1696,Research & Development,Laboratory Technician,Male,34,Married,College,Medical,Travel_Rarely,5,Medium,2,Very High,3986,14,1,No,1,15,15,10,4,13,Medium,3,Best,High,No
1,1697,Research & Development,Healthcare Representative,Male,60,Divorced,Master,Medical,Travel_Rarely,1,Low,3,Very High,10883,20,1,No,3,19,1,0,0,0,High,2,Best,High,No
1,1698,Research & Development,Laboratory Technician,Male,33,Married,Bachelor,Medical,Travel_Rarely,21,Very High,1,Medium,2028,18,3,No,1,14,14,11,2,13,Medium,6,Better,Very High,No
1,1700,Sales,Sales Executive,Male,37,Divorced,Master,Medical,Travel_Frequently,1,Low,2,Very High,9525,14,2,No,1,6,6,3,1,3,High,2,Good,High,No
1,1701,Research & Development,Research Scientist,Female,34,Married,Bachelor,Life Sciences,Travel_Rarely,19,Medium,1,Very High,2929,12,0,No,1,10,10,9,8,7,Medium,3,Better,Medium,No
1,1702,Sales,Sales Representative,Male,23,Divorced,Bachelor,Life Sciences,Travel_Rarely,7,High,1,Very High,2275,11,1,Yes,1,3,3,2,0,2,High,2,Bad,Medium,Yes
1,1703,Research & Development,Healthcare Representative,Female,44,Married,Bachelor,Life Sciences,Travel_Rarely,2,Very High,3,Very High,7879,19,1,Yes,1,9,8,7,6,7,High,2,Better,Medium,No
1,1704,Research & Development,Research Scientist,Male,35,Single,Master,Medical,Travel_Frequently,2,Medium,1,Very High,4930,14,0,Yes,0,6,5,4,1,4,Low,2,Best,High,No
1,1706,Sales,Sales Executive,Male,43,Married,Bachelor,Medical,Travel_Rarely,2,High,2,Very High,7847,17,1,Yes,1,10,10,9,8,8,Very High,3,Better,Low,No
1,1707,Research & Development,Research Scientist,Male,24,Married,Bachelor,Medical,Travel_Rarely,9,Very High,1,High,4401,16,1,No,1,5,5,3,0,4,High,1,Better,Very High,No
1,1708,Sales,Sales Executive,Male,41,Single,Bachelor,Marketing,Travel_Rarely,6,High,3,High,9241,12,0,No,1,10,10,8,8,7,Very High,3,Better,Medium,No
1,1709,Research & Development,Laboratory Technician,Female,29,Married,Master,Medical,Travel_Rarely,9,High,1,High,2974,17,1,No,9,9,5,3,1,2,Very High,2,Better,High,No
1,1710,Sales,Sales Representative,Female,36,Single,Master,Life Sciences,Travel_Rarely,2,High,2,Very High,4502,15,0,No,3,17,13,7,6,7,High,2,Good,High,No
1,1712,Research & Development,Healthcare Representative,Male,45,Married,Below College,Life Sciences,Non-Travel,1,Medium,3,High,10748,23,1,No,3,25,23,15,14,4,High,3,Good,Very High,No
1,1714,Human Resources,Human Resources,Male,24,Married,Below College,Human Resources,Travel_Rarely,22,Low,1,High,1555,11,1,No,1,1,1,0,0,0,Very High,2,Bad,High,Yes
1,1716,Sales,Sales Executive,Male,47,Married,Bachelor,Life Sciences,Travel_Frequently,9,Low,4,High,12936,11,0,No,7,25,23,5,14,10,High,3,Bad,Low,Yes
1,1718,Research & Development,Laboratory Technician,Male,26,Married,Master,Medical,Travel_Rarely,17,Low,1,High,2305,15,3,No,1,3,3,2,0,2,Very High,3,Best,High,No
1,1719,Research & Development,Research Director,Female,45,Single,College,Technical Degree,Travel_Rarely,28,Medium,4,Medium,16704,11,0,No,1,21,21,6,8,6,Very High,2,Better,High,No
1,1720,Research & Development,Research Scientist,Male,32,Married,Bachelor,Life Sciences,Travel_Frequently,10,High,1,High,3433,13,1,No,6,10,5,2,1,3,Low,3,Good,Low,No
1,1721,Research & Development,Laboratory Technician,Male,31,Married,Master,Life Sciences,Travel_Rarely,2,High,1,High,3477,14,1,No,1,6,5,2,0,3,Medium,2,Best,Very High,No
1,1722,Human Resources,Human Resources,Male,41,Married,Bachelor,Human Resources,Non-Travel,4,Low,2,Medium,6430,19,1,No,6,10,3,2,1,2,High,4,Better,Medium,No
1,1724,Research & Development,Manufacturing Director,Female,40,Married,College,Life Sciences,Travel_Rarely,8,High,2,Low,6516,16,1,Yes,2,18,1,0,0,0,Medium,3,Better,Medium,No
1,1725,Research & Development,Laboratory Technician,Male,24,Divorced,Below College,Medical,Travel_Rarely,29,High,1,Low,3907,13,3,No,1,6,6,2,1,2,Medium,2,Best,Medium,No
1,1727,Research & Development,Healthcare Representative,Male,46,Single,Master,Life Sciences,Travel_Rarely,13,High,2,Medium,5562,14,0,No,6,19,10,7,0,9,High,3,Better,Very High,No
1,1728,Research & Development,Manufacturing Director,Male,35,Married,Master,Life Sciences,Travel_Rarely,27,High,2,High,6883,16,1,No,2,17,7,7,0,7,Very High,3,Better,Medium,No
1,1729,Research & Development,Research Scientist,Male,30,Married,Below College,Life Sciences,Travel_Rarely,16,High,1,Very High,2862,12,1,No,1,10,10,0,0,8,Medium,2,Good,Medium,No
1,1731,Sales,Sales Executive,Male,47,Married,Master,Marketing,Non-Travel,2,High,2,Medium,4978,11,1,No,7,4,1,0,0,0,High,3,Bad,Very High,No
1,1732,Sales,Sales Executive,Male,46,Divorced,Bachelor,Life Sciences,Travel_Rarely,2,High,3,Very High,10368,12,1,Yes,4,13,10,6,0,3,High,5,Good,Medium,No
1,1733,Sales,Sales Executive,Male,36,Divorced,Doctor,Marketing,Travel_Rarely,13,Medium,2,Low,6134,13,3,Yes,5,16,2,2,2,2,Medium,3,Better,Medium,Yes
1,1734,Sales,Sales Executive,Male,32,Single,College,Life Sciences,Travel_Rarely,1,Low,2,Medium,6735,15,0,No,6,10,0,0,0,0,Low,2,Bad,Low,Yes
1,1735,Research & Development,Laboratory Technician,Female,23,Single,Below College,Medical,Travel_Rarely,4,High,1,Medium,3295,13,0,No,1,3,3,2,1,2,High,3,Bad,High,No
1,1736,Research & Development,Manufacturing Director,Female,31,Single,Below College,Technical Degree,Travel_Frequently,24,High,2,Very High,5238,20,0,No,2,9,5,4,1,4,Very High,3,Good,Very High,No
1,1737,Research & Development,Laboratory Technician,Male,39,Married,Bachelor,Life Sciences,Non-Travel,1,High,2,Very High,6472,15,1,Yes,1,9,9,8,5,8,Very High,2,Better,Very High,No
1,1739,Sales,Sales Executive,Male,32,Married,Bachelor,Life Sciences,Travel_Rarely,19,Low,3,High,9610,13,1,No,3,10,4,3,0,2,Very High,2,Bad,High,No
1,1740,Sales,Manager,Male,40,Single,Master,Medical,Travel_Rarely,7,High,5,Medium,19833,14,0,No,1,21,21,8,12,8,Medium,3,Good,Medium,No
1,1744,Human Resources,Human Resources,Female,45,Married,Bachelor,Life Sciences,Travel_Rarely,4,Low,3,High,9756,21,2,No,4,9,5,0,0,3,High,2,Best,High,No
1,1745,Research & Development,Research Scientist,Female,30,Single,Master,Technical Degree,Travel_Frequently,2,Medium,1,Low,4968,16,0,No,0,10,9,7,0,7,Very High,2,Better,Very High,No
1,1746,Human Resources,Human Resources,Male,24,Married,Bachelor,Medical,Travel_Frequently,10,High,1,Very High,2145,14,1,No,0,3,2,2,2,1,Low,2,Better,Very High,No
1,1747,Human Resources,Human Resources,Female,30,Divorced,Bachelor,Human Resources,Travel_Frequently,8,Medium,1,Very High,2180,11,1,No,6,6,4,2,1,2,High,0,Good,Low,Yes
1,1749,Sales,Sales Executive,Male,31,Married,Bachelor,Technical Degree,Travel_Rarely,5,High,2,High,8346,19,1,No,1,6,5,2,0,2,Low,3,Better,High,No
1,1751,Research & Development,Research Scientist,Female,27,Single,Bachelor,Medical,Travel_Rarely,8,High,1,Very High,3445,11,0,No,1,6,6,2,1,4,High,5,Good,High,No
1,1752,Sales,Sales Representative,Female,29,Single,Bachelor,Marketing,Travel_Rarely,9,Low,1,Medium,2760,13,0,No,1,2,2,2,2,2,Medium,3,Bad,Low,Yes
1,1753,Research & Development,Healthcare Representative,Male,29,Single,Bachelor,Life Sciences,Travel_Frequently,1,Very High,2,High,6294,12,0,Yes,8,10,3,2,0,2,Very High,5,Best,Very High,No
1,1754,Sales,Sales Executive,Male,30,Divorced,College,Marketing,Travel_Rarely,15,Medium,3,Low,7140,11,1,No,2,12,7,7,1,7,High,2,Better,Low,No
1,1755,Research & Development,Research Scientist,Male,34,Married,Master,Medical,Travel_Rarely,2,Very High,1,Very High,2932,14,3,Yes,0,6,5,0,1,2,Very High,3,Better,Low,No
1,1756,Sales,Sales Executive,Female,33,Single,Bachelor,Marketing,Non-Travel,2,High,2,Medium,5147,15,0,No,8,13,11,7,1,7,Very High,2,Good,Very High,No
1,1757,Sales,Sales Executive,Female,49,Single,Master,Marketing,Travel_Rarely,11,High,2,Very High,4507,12,0,No,3,8,5,1,0,4,Very High,1,Best,High,No
1,1758,Sales,Sales Executive,Female,33,Single,Bachelor,Life Sciences,Travel_Rarely,16,High,3,Low,8564,10,0,Yes,2,11,0,0,0,0,Low,2,Good,Low,Yes
1,1760,Research & Development,Laboratory Technician,Female,38,Married,College,Medical,Travel_Frequently,2,Medium,1,Medium,2468,14,1,No,4,9,6,1,0,5,High,4,Good,Medium,No
1,1761,Sales,Sales Executive,Male,31,Married,Master,Marketing,Travel_Rarely,16,High,3,High,8161,13,3,No,2,10,1,0,0,0,Low,2,Better,Low,Yes
1,1762,Research & Development,Research Scientist,Female,29,Divorced,Bachelor,Technical Degree,Travel_Rarely,4,Medium,1,Low,2109,13,1,No,1,1,1,0,0,0,Very High,2,Better,High,No
1,1763,Research & Development,Healthcare Representative,Male,30,Married,Bachelor,Life Sciences,Travel_Rarely,16,Very High,2,High,5294,16,1,No,3,10,7,0,1,7,High,3,Better,High,No
1,1764,Research & Development,Research Scientist,Male,32,Single,Master,Technical Degree,Non-Travel,5,High,1,Medium,2718,14,0,No,2,12,7,7,0,7,Medium,3,Better,Medium,No
1,1766,Research & Development,Healthcare Representative,Male,38,Married,Bachelor,Medical,Travel_Rarely,18,Low,2,Very High,5811,16,1,Yes,3,15,1,0,1,0,Medium,2,Better,High,No
1,1767,Research & Development,Research Scientist,Male,43,Married,Bachelor,Technical Degree,Travel_Frequently,17,Medium,1,High,2437,16,1,Yes,9,6,1,0,0,0,High,4,Better,Medium,Yes
1,1768,Research & Development,Laboratory Technician,Male,42,Divorced,Bachelor,Medical,Travel_Rarely,12,High,1,Medium,2766,22,3,No,8,7,5,3,0,4,Medium,6,Good,Medium,No
1,1770,Research & Development,Research Director,Male,55,Married,Bachelor,Medical,Travel_Rarely,2,Medium,5,Low,19038,12,3,No,8,34,1,0,0,0,High,2,Better,Medium,No
1,1771,Research & Development,Research Scientist,Male,33,Divorced,Bachelor,Technical Degree,Non-Travel,4,High,2,Medium,3055,15,2,No,5,11,9,8,1,7,Very High,2,Good,Very High,No
1,1772,Research & Development,Laboratory Technician,Male,41,Divorced,Master,Life Sciences,Travel_Rarely,9,High,1,Low,2289,20,2,No,1,5,5,3,0,4,High,2,Better,Medium,No
1,1774,Sales,Sales Executive,Male,34,Divorced,Bachelor,Life Sciences,Non-Travel,10,High,2,High,4001,14,1,Yes,1,15,15,14,0,7,Very High,3,Better,High,No
1,1775,Research & Development,Manufacturing Director,Female,53,Married,Master,Medical,Non-Travel,1,Medium,4,High,12965,20,3,Yes,4,27,3,2,0,2,Low,2,Good,Very High,No
1,1778,Human Resources,Human Resources,Male,43,Single,Bachelor,Life Sciences,Travel_Rarely,2,High,1,Very High,3539,13,0,No,0,10,9,7,1,8,Medium,5,Better,Medium,No
1,1779,Sales,Sales Executive,Female,34,Single,College,Life Sciences,Travel_Rarely,3,Low,2,Very High,6029,12,0,No,5,6,2,2,2,2,Very High,3,Better,Low,No
1,1780,Sales,Sales Representative,Male,21,Single,Below College,Marketing,Travel_Rarely,7,High,1,Medium,2679,13,0,No,1,1,1,0,1,0,Medium,3,Bad,Medium,Yes
1,1782,Research & Development,Laboratory Technician,Female,38,Married,College,Other,Travel_Rarely,6,Medium,1,High,3702,11,1,No,1,5,5,4,0,4,Very High,3,Better,Medium,No
1,1783,Research & Development,Laboratory Technician,Female,22,Married,Below College,Medical,Travel_Rarely,8,High,1,Low,2398,17,0,Yes,1,1,1,0,0,0,High,6,Better,High,Yes
1,1784,Sales,Sales Executive,Female,31,Married,Master,Marketing,Travel_Rarely,29,Medium,2,Very High,5468,14,2,No,1,13,12,7,5,7,Low,3,Better,Low,No
1,1786,Research & Development,Manager,Female,51,Married,Bachelor,Technical Degree,Travel_Rarely,3,High,3,High,13116,11,0,No,2,15,2,2,2,2,Low,2,Better,Very High,No
1,1787,Sales,Sales Executive,Male,37,Married,College,Marketing,Travel_Rarely,9,Medium,2,Medium,4189,14,2,No,1,5,5,2,0,3,Medium,2,Better,Low,No
1,1789,Research & Development,Research Director,Male,46,Divorced,Master,Medical,Travel_Rarely,2,High,5,Very High,19328,17,1,Yes,7,24,2,1,2,2,High,3,Better,High,No
1,1790,Research & Development,Healthcare Representative,Male,36,Married,Bachelor,Life Sciences,Travel_Rarely,10,High,3,Low,8321,13,1,Yes,7,15,12,8,5,7,Very High,1,Better,Very High,No
1,1792,Research & Development,Research Scientist,Male,44,Divorced,College,Medical,Travel_Frequently,1,High,1,Medium,2342,12,3,Yes,1,6,5,3,2,3,High,2,Good,High,Yes
1,1794,Human Resources,Human Resources,Male,37,Divorced,College,Other,Travel_Rarely,8,High,2,Medium,4071,13,0,No,2,19,10,0,4,7,High,4,Good,High,No
1,1797,Sales,Sales Executive,Male,35,Single,Bachelor,Life Sciences,Travel_Rarely,27,High,2,Very High,5813,18,0,Yes,1,10,10,7,7,7,High,2,Bad,Medium,Yes
1,1798,Research & Development,Research Scientist,Male,33,Married,Master,Life Sciences,Travel_Rarely,8,Very High,1,Low,3143,19,1,No,6,14,10,8,7,6,Very High,1,Better,Medium,No
1,1799,Research & Development,Research Scientist,Male,28,Married,Bachelor,Life Sciences,Travel_Rarely,1,High,1,Very High,2044,11,1,No,1,5,5,3,0,3,High,6,Best,High,No
1,1800,Research & Development,Research Director,Male,39,Single,Below College,Medical,Travel_Rarely,10,High,3,High,13464,21,0,No,7,9,4,3,2,2,High,3,Better,High,No
1,1801,Sales,Sales Executive,Male,46,Single,College,Life Sciences,Non-Travel,26,Medium,2,Medium,7991,15,0,No,8,6,2,2,2,2,Medium,3,Better,High,No
1,1802,Research & Development,Laboratory Technician,Female,40,Married,College,Life Sciences,Travel_Rarely,2,High,1,Low,3377,17,1,No,4,7,4,3,0,2,High,5,Good,Very High,No
1,1803,Research & Development,Healthcare Representative,Male,42,Married,Bachelor,Medical,Travel_Rarely,13,Very High,2,Low,5538,18,2,No,5,10,0,0,0,0,Medium,2,Good,High,No
